osm_id,other_tags
6052079,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052094,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052142,"""access""=>""private"",""oneway""=>""no"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052144,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052146,"""access""=>""private"",""maxspeed""=>""15 mph"""
6052148,"""access""=>""private"",""maxspeed""=>""15 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052172,"""access""=>""private"""
6052175,"""access""=>""private"""
6052185,"""access""=>""private"""
6052198,"""access""=>""private"""
6052367,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052396,"""access""=>""private"",""oneway""=>""yes"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""yes"""
6052413,"""access""=>""private"",""sidewalk""=>""no"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052429,"""access""=>""private"",""sidewalk""=>""no"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052506,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052508,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""yes"""
6052509,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052523,"""access""=>""private"""
6052556,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052583,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052747,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052785,"""access""=>""private"",""oneway""=>""yes"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052813,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052864,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Water"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20024"",""tiger:zip_right""=>""20024"""
6052867,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052986,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6052990,"""access""=>""private"",""oneway""=>""yes"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053006,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053009,"""access""=>""private"",""oneway""=>""yes"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053012,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053014,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053018,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053023,"""access""=>""private"",""maxspeed""=>""15 mph"",""oneway""=>""no"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053029,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053059,"""access""=>""private"",""service""=>""parking_aisle"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053165,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053167,"""access""=>""private"",""maxspeed""=>""15 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053171,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053174,"""access""=>""private"",""maxspeed""=>""15 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053177,"""access""=>""private"""
6053179,"""access""=>""private"""
6053182,"""access""=>""private"""
6053193,"""access""=>""private"",""sidewalk""=>""yes"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Main"",""tiger:name_direction_suffix""=>""NW"",""tiger:name_type""=>""Dr"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20012"""
6053195,"""access""=>""private"""
6053203,"""access""=>""private"""
6053215,"""access""=>""private"""
6053216,"""access""=>""private"""
6053217,"""access""=>""private"""
6053325,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053479,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"""
6053494,"""access""=>""private"",""sidewalk""=>""no"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6053559,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""5th"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"""
6053561,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""3rd"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"""
6053563,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""3rd"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20319"""
6053715,"""access""=>""private"",""sidewalk""=>""no"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Foote"",""tiger:name_direction_suffix""=>""NE"",""tiger:name_type""=>""Pl"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20019"",""tiger:zip_right""="
6053730,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Tyndall"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"""
6053731,"""access""=>""private"",""lanes""=>""2"",""oneway""=>""yes"",""sidewalk""=>""both"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""1st"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"",""tiger:zip_lef"
6053798,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Carswell"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Cir"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20332"",""tiger:zip"
6053852,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Southall"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Dr"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20332"",""tiger:zip_"
6053859,"""access""=>""private"",""foot""=>""yes"",""sidewalk""=>""both"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""C"",""tiger:name_direction_suffix""=>""NE"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20002"",""tiger"
6054121,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Cargo"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ct"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20032"",""tiger:zip_right""=>""20032"""
6054151,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Jackson"",""tiger:name_direction_suffix""=>""NW"",""tiger:name_type""=>""Pl"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20006"",""tiger:zip_right""=>""20006"""
6054311,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Washington"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ct"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20332"",""tiger:zip_right""=>""20332"""
6054320,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Rudder"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ct"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20032"",""tiger:zip_right""=>""20032"""
6054359,"""access""=>""private"",""lanes""=>""2"",""maxspeed""=>""25 mph"",""oneway""=>""no"",""surface""=>""asphalt"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20032"",""tiger:zip_right""=>""20032"""
6054374,"""access""=>""private"",""lanes""=>""1"",""oneway""=>""yes"",""sidewalk""=>""right"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Virginia"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"",""tiger:z"
6054386,"""HFCS""=>""Collector"",""access""=>""private"",""motor_vehicle""=>""no"",""oneway""=>""yes"",""sidewalk""=>""both"",""source:HFCS""=>""District of Columbia (DC GIS)"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Delaware"",""tiger:name_direc"
6054414,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Loring"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Way"",""tiger:reviewed""=>""no"""
6054519,"""access""=>""private"""
6054560,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""15th"",""tiger:name_direction_suffix""=>""NE"",""tiger:name_type""=>""St"",""tiger:zip_left""=>""20002"",""tiger:zip_right""=>""20002"""
6054676,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""O"",""tiger:name_direction_suffix""=>""SE"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"""
6054780,"""access""=>""private"",""bicycle""=>""yes"",""oneway""=>""yes"",""sidewalk""=>""both"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""New Jersey"",""tiger:name_direction_suffix""=>""SE"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"",""ti"
6054869,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Haley"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Pl"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20332"""
6054909,"""access""=>""private"",""bicycle""=>""yes"",""oneway""=>""yes"",""sidewalk""=>""both"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""East Capitol"",""tiger:name_type""=>""Cir"",""tiger:reviewed""=>""no"""
6055104,"""access""=>""private"",""sidewalk""=>""no"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""15th"",""tiger:name_direction_suffix""=>""NW"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20012"",""tiger:zip_right""=>"
6055218,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Overlook"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20032"",""tiger:zip_right""=>""20375"""
6055226,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Overlook"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"",""tiger:zip_right""=>""20032"""
6055228,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Overlook"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"""
6055229,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Overlook"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"""
6055349,"""access""=>""private"""
6055506,"""access""=>""private"""
6055520,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Dinger"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"""
6055524,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Chanute"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Pl"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20032"",""tiger:zip_r"
6055525,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Chanute"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Pl"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20032"",""tiger:zip_r"
6055580,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Sicard;Paulding"",""tiger:name_direction_suffix""=>""SE"",""tiger:name_type""=>""St;Ave"",""tiger:reviewed""=>""no"""
6055584,"""access""=>""private"",""lanes""=>""2"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Westover"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"""
6055585,"""access""=>""private"",""lanes""=>""2"",""oneway""=>""no"",""surface""=>""asphalt"",""tiger:county""=>""District of Columbia, DC"",""tiger:reviewed""=>""no"""
6055616,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""A"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"""
6055643,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""B"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"""
6055727,"""access""=>""private"",""bicycle""=>""designated"",""foot""=>""yes"",""motor_vehicle""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Madison"",""tiger:name_direction_suffix""=>""NW"",""tiger:name_type""=>""Pl"",""tiger:zip_left""="
6055829,"""access""=>""private"",""description""=>""Diplomatic Driveway"",""service""=>""driveway"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""30th"",""tiger:name_direction_suffix""=>""NW"",""tiger:name_type""=>""Pl"",""tiger:reviewed""=>""no"",""ti"
6056255,"""access""=>""private"",""maxspeed""=>""25 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Tinker"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20332"",""tiger:zip_ri"
6056263,"""access""=>""private"""
6056657,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""E"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"""
6056659,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""E"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"""
6056660,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""E"",""tiger:name_type""=>""St"""
6056661,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""E"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"""
6056751,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Eglin"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Way"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20332"",""tiger:zip_ri"
6056779,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Hr"",""tiger:name_direction_suffix""=>""SE"",""tiger:name_type""=>""Dr"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20020"",""tiger:zip_left_1""=>""20032"",""tiger:zip"
6056937,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Rice"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""St"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20032"",""tiger:zip_right""=>""20032"""
6056950,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""2nd"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20319"",""tiger:zip_right""=>""20319"""
6057004,"""access""=>""private"",""oneway""=>""yes"""
6057009,"""access""=>""private"",""oneway""=>""yes"""
6057278,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Magazine"",""tiger:name_direction_suffix""=>""SE"",""tiger:name_type""=>""Rd"",""tiger:reviewed""=>""no"""
6057323,"""access""=>""private"",""service""=>""driveway"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Summit"",""tiger:name_direction_suffix""=>""NE"",""tiger:name_type""=>""Ct"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20018"",""tiger:zip_r"
6057368,"""access""=>""private"",""lanes""=>""2"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Luke"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ave"",""tiger:reviewed""=>""no"""
6057458,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Moton"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ct"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20332"""
6057507,"""access""=>""private"",""sidewalk""=>""no"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Gates"",""tiger:name_direction_suffix""=>""NW"",""tiger:name_type""=>""Rd"",""tiger:reviewed""=>""no"",""tiger:separated""=>""no"",""tiger:source""=>""tig"
6057519,"""access""=>""private"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Galley"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ct"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20032"",""tiger:zip_right""=>""20032"""
6057572,"""access""=>""private"",""maxspeed""=>""10 mph"",""tiger:cfcc""=>""A41"",""tiger:county""=>""District of Columbia, DC"",""tiger:name_base""=>""Marchbanks"",""tiger:name_direction_suffix""=>""SW"",""tiger:name_type""=>""Ln"",""tiger:reviewed""=>""no"",""tiger:zip_left""=>""20332"""
